ALT	Caption	Comments Count	Dimensions Height	Dimensions Width	Display URL	Comment	Hashtags/1	Hashtags/2	Hashtags/3	Hashtags/4	ID	Input URL	Is Sponsored	Latest Comments Id	Latest Comments Owner ID	Latest Comments Owner Profile Pic Url	Latest Comments Owner Username	Music Info Artist Name	Music Info Audio ID	Owner Username	Owner ID	Product Type	Location ID	Location Name	Timestamp
Photo by Haldiram’s Nagpur in India. May be a cartoon of 1 person, poster, pie and text that says 'Haldiram's TASTE OF TRADITION Bachpan waali Holi yaad hai? Iss din daag bhi gulal jaisa tha, Holi ka har rang laajawaab tha! Aadiaat'.	"Kesariya gulaal mein kisko dikhega ;)
 .
 .
 .
 #haldirams #haldiramsnagpur #gujiya #gujiyas #gujiyasweets #gujiyalove #holi #holi2025 #holicolor #holiwaalihomecoming"	0	1349	1080	https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/483909383_18490711480015444_1778994511956088460_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFXF-fbJRdVnncWNzxGC-NslC-jVul069vX7BkyIY51J23I7QSOfhElSWoHWWa52Xk&_nc_ohc=Dv7CgCj1JUQQ7kNvwEQBaB5&_nc_gid=g5UG0VkbgxUiZvPIAeQrDQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHHRkTWR9yhzPJBBM6eaN6kcFtczSSaSNAvKGIDaU0aVw&oe=680BB94C&_nc_sid=10d13b		haldiramsnagpur	gujiya	gujiyas	gujiyasweets	3585267537159846308	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE							haldirams_nagpur	1460559443		109524955741121	India	2025-03-10T14:33:37.000Z
Photo by Haldiram’s Nagpur on March 13, 2025. May be an image of wafer and text that says 'Haldiram's FASTE TASTE TNADITION Bhaiya ne saare gujiye apne doston ko de diye Haldiram's NACPUR TASTE TRADITION PRODUCT OF PRODUCTOFINDIA INDIA GUJIYA & Fresh Fresh&Authentic Aut Authentic & hecrunch, Crunci yoUwiliLoveToMunch The TheTaste, The You will Love 0 Munch NETWT. NETWT.400g WT. 400g NET'.	"Bura na mano, Haldiram’s hai!
 .
 .
 .
 #haldirams #haldiramsnagpur #gujiya #gujiyas #gujiyasweets #gujiyalove #holi #holi2025 #holicolor #holiwaalihomecoming"	5	1350	1080	https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/484257137_18491378617015444_9065591245629679544_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFb1Qsf5ebHNTFC-M9w7lm2UEeIrQkdSxzZFq8SQSa0aD278kv1tHtaWQuOBghQD-V_HXv3hIYtQifpaa0lK9nV&_nc_ohc=GOxozF4DJVUQ7kNvwFOovaa&_nc_gid=-c2VmeKxBxgAG2wXxQ6E0g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEe5h611_dRo3pboQ0TO7qL7RnOO7xesT81kJdtbtjbjQ&oe=680BCC0A&_nc_sid=10d13b	Gujiya	haldiramsnagpur	gujiya	gujiyas	gujiyasweets	3587428995364505756	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18263509363273356	53532776201	https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-19/317126376_532599308454250_2991729806111181679_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFb1Qsf5ebHNTFC-M9w7lm2UEeIrQkdSxzZFq8SQSa0aD278kv1tHtaWQuOBghQD-V_HXv3hIYtQifpaa0lK9nV&_nc_ohc=v5ybJuq-GsEQ7kNvwFFs5dZ&_nc_gid=-c2VmeKxBxgAG2wXxQ6E0g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFKFMRDSlOZ9l8b3yez2KG5PBDlBvTjERpNii9lYjNT8Q&oe=680BD1EE&_nc_sid=10d13b	vinitajain_1			haldirams_nagpur	1460559443		109524955741121	India	2025-03-13T14:08:03.000Z
	"Do me a favour, let’s play Ghar Wali Holi
 .
 .
 .
 #haldirams #haldiramsnagpur #gujiya #gujiyas #gujiyasweets #gujiyalove #holi #holi2025 #holicolor #holiwaalihomecoming"	2	1920	1080	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/482820972_18490938688015444_8689949570326007711_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QE73anNnuhJ0J3ixVsHE5Xwn6DEQfcgLwjN7fnmbeynGtHVB4cIyNd3nz8UR7jsEf67YB8XNotOQ74j7UitT86D&_nc_ohc=soNh46UrrasQ7kNvwGq-ZtP&_nc_gid=ecoEX6y1kDNVdIKE_MCuSg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfE0jWvgBPoPkQ13ZNiZR3iPjlCugbDrl6nvDQR0JW_K2Q&oe=680BD4C3&_nc_sid=10d13b	❤️❤️	haldiramsnagpur	gujiya	gujiyas	gujiyasweets	3585995297406735123	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17982347525807980	8117482752	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/362971649_972280604090788_7838499619973706721_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QE73anNnuhJ0J3ixVsHE5Xwn6DEQfcgLwjN7fnmbeynGtHVB4cIyNd3nz8UR7jsEf67YB8XNotOQ74j7UitT86D&_nc_ohc=7WxI6Rv-Xe8Q7kNvwEUi37r&_nc_gid=ecoEX6y1kDNVdIKE_MCuSg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHADRHlgbIuxAbacXdQVdS215drZFAkH2EEER-UENx2eg&oe=680BE1A6&_nc_sid=10d13b	manishsaxena46	Tanishk Bagchi, Dev Negi, Neha Kakkar, Monali Thakur, Ikka	2415464935152357	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-03-11T14:41:15.000Z
	"Wish you sweetness bhari Holi ki happiness!
 .
 .
 .
 #haldirams #haldiramsnagpur #gujiya #gujiyas #gujiyasweets #gujiyalove #holi #holi2025 #holicolor #holiwaalihomecoming"	3	1333	750	https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/484146934_18491379400015444_7860413078721441305_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFFIdrcecFQMVMTaX0QtiVrLepM8iMbHmFgb-BEUi9hZ2eyMhjJRsJdbl7jyUoOkej35mSNwO6IIaANrXWIPJti&_nc_ohc=ac83rwuKYJcQ7kNvwHVwdKe&_nc_gid=C-VADh1xAWDyUo8MPYJ_Iw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHX4ZiWbPqestE-1_TA0ggiVBmhSlEPbAtPa_BwDmCVkg&oe=680BD348&_nc_sid=10d13b	आपको होली कि शुभकामना	haldiramsnagpur	gujiya	gujiyas	gujiyasweets	3587802677500890046	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18061294210835008	49299212848	https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/429331155_720107996587532_8841209748689106469_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFFIdrcecFQMVMTaX0QtiVrLepM8iMbHmFgb-BEUi9hZ2eyMhjJRsJdbl7jyUoOkej35mSNwO6IIaANrXWIPJti&_nc_ohc=pYJPoNAxAT0Q7kNvwEOVVlQ&_nc_gid=C-VADh1xAWDyUo8MPYJ_Iw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEJMbVg5o-i_dIg9vRalnYkJx5rbfjjbCpW3dtxa-IGeQ&oe=680BBB8D&_nc_sid=10d13b	kamlesh_2385	haldirams_nagpur	558092189940710	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-03-14T02:30:00.000Z
	"Assi tussi piyenge lassi
 .
 .
 .
 #haldirams #haldiramsnagpur #thandafunda #lassi #summer"	2	1333	750	https://scontent-mia3-1.cdninstagram.com/v/t51.2885-15/484968833_18492363814015444_338988635780546671_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QF9Oie_Uqtu1q629xBRb59lo9Jp7DpECItRhat2qyE-CUyLE1ARMhE81CvrUPsjloM&_nc_ohc=2U0a1OvFU10Q7kNvwHuo7Gn&_nc_gid=K4fsABzhxIBXWdippiq5jw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfH9RDJKkAq81x-FsPD9lkVNJ08pbSyAuCNyQWiQ0N-YpA&oe=680BBCC3&_nc_sid=10d13b	Bjp sarkar me thand reh pana muskil hai।	haldiramsnagpur	thandafunda	lassi	summer	3590396263154984272	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18020389052679923	53893828929	https://scontent-mia3-3.cdninstagram.com/v/t51.2885-19/491420795_1175071380456513_7770281067831461810_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QF9Oie_Uqtu1q629xBRb59lo9Jp7DpECItRhat2qyE-CUyLE1ARMhE81CvrUPsjloM&_nc_ohc=xNY0yYLI4WEQ7kNvwExl_Gl&_nc_gid=K4fsABzhxIBXWdippiq5jw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEH93vCkWHQMO_3hj-Ao0Z9RlLKIFTOdPdUedt72zUuBw&oe=680BD548&_nc_sid=10d13b	abhishant3110	_grissel_07	1875141799565606	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-03-17T16:23:52.000Z
	"Yaad aa rahiii haiii 
 .
 .
 .
 #haldirams #haldiramsnagpur #gujiya #gujiyas #gujiyasweets #gujiyalove #holi #holi2025 #holicolor #holiwaalihomecoming"	1	1333	750	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/485129019_18491866315015444_8598190654578125155_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFH4MrIkUXHkTLCrhhXje1INUqajt5t183ZDNUrMXVoitKTjJ84TyNe0zNFFKZ5h48&_nc_ohc=Q4W81JWIPnQQ7kNvwF7--_g&_nc_gid=hJTXnlgM89ngpON8K83mhA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFd_AdPxOpl3JbGJ4jHKS-Tt_6gJBE8d44SCQUqG4AHHA&oe=680BAB5A&_nc_sid=10d13b	@haldirams_nagpur wish to win ✌️	haldiramsnagpur	gujiya	gujiyas	gujiyasweets	3588885275447050109	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17876666217275480	72120151842	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/476421805_2046259995796889_2400023088581857225_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFH4MrIkUXHkTLCrhhXje1INUqajt5t183ZDNUrMXVoitKTjJ84TyNe0zNFFKZ5h48&_nc_ohc=Ozjucft1_jEQ7kNvwESgT6h&_nc_gid=hJTXnlgM89ngpON8K83mhA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHictPB54NwxK6mJG20EkIOmuhl7bHgHIvYG2S8LrNCUQ&oe=680BD4AB&_nc_sid=10d13b	priya.kamra_	Mika Singh	317208829010826	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-03-15T14:22:10.000Z
Photo by Haldiram’s Nagpur in India. شاید ‏‏‏‏‏2‏ لوگ‏، ‏پاپ کارن‏‏، ‏‏آم‏، ‏ویفر‏‏‏ اور ‏, متن جو کہتا ہے کہ '‏‎Haldiram's ASTE AS1 O TRADITION #BadePyaarSeBanayaHai‎‏'‏‏ کی تصویر ہو.	"Moong daal mein aur swaad daalkar #BadePyaarSeBanayaHai
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #chips #potatochips #moongdal"	2	1349	1080	https://instagram.fkhi11-2.fna.fbcdn.net/v/t51.2885-15/484961824_18492135184015444_7153523650817826431_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fkhi11-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHliSybc5J7KsQfX_cINaq5rbhDI847ddfddHqvYBLigSmaCIcDV3dAjK-aWzuYItA&_nc_ohc=GObZMKozgCsQ7kNvwF6RXi1&_nc_gid=Vt9YpdCQwz7TsdfWmT6RlQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFuMud4rcxTWD__sHlUKMBOmSVL_eM0q-lRqaO4Bbk3kA&oe=680BD708&_nc_sid=10d13b		haldirams	haldiramsnagpur	bhujia	saltedpopcorn	3589679620313501872	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17925788445030078	44412946352	https://instagram.fkhi11-1.fna.fbcdn.net/v/t51.2885-19/343203785_463861855918183_64800147050401651_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkhi11-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QHliSybc5J7KsQfX_cINaq5rbhDI847ddfddHqvYBLigSmaCIcDV3dAjK-aWzuYItA&_nc_ohc=y48XEwA6AY4Q7kNvwH1Dgb8&_nc_gid=Vt9YpdCQwz7TsdfWmT6RlQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEN0hAykUu99FHBm8a-jUD-Lc4fvAsUBLjy4s6KqJimBQ&oe=680BDE58&_nc_sid=10d13b	lady_with_twokids			haldirams_nagpur	1460559443		109524955741121	India	2025-03-16T16:39:38.000Z
Photo by Haldiram’s Nagpur in India. May be an image of wafer and text that says "Haldiram's TASTE TASTEOFTHADITION TRADITION Haldiram's LGASFORS គម MASPUR TASTE TRADITION TRADITION PRODUCTO OF INDIA Fiesh&.uthenth Fresh&Authentic GUJIYA TheTaste,TheCrunch TheCrunch Youw Love YouwillLoveToMunch e Munch NETW NETWT.400g NET NETWT.400g WT. 400g".	"Ghar waali holi is incomplete without ghar waala swaad 
 .
 .
 .
 #haldirams #haldiramsnagpur #gujiya #gujiyas #gujiyasweets #gujiyalove #holi #holi2025 #holicolor #holiwaalihomecoming"	4	1349	1080	https://scontent-man2-1.cdninstagram.com/v/t51.2885-15/483007762_18490627948015444_2999266540439096953_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFgjkHJlKnh_b48-hFqJopu06_Y3P-6wckmMH5xJYqH5RiaeIbzJmHuhaNRE6yJsks&_nc_ohc=vS5f5Iqn5-AQ7kNvwEDn5QT&_nc_gid=xkx6Md6CXsp6_l0GYomknQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEDjKjvNbB8DREL7hsBNL3UmYxBnraT2LTsInmPTFumgQ&oe=680BB239&_nc_sid=10d13b	Happy Holi	haldiramsnagpur	gujiya	gujiyas	gujiyasweets	3584983331531778848	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18085749790611026	1781387804	https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/461793139_573914698390090_1369853780546061423_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFgjkHJlKnh_b48-hFqJopu06_Y3P-6wckmMH5xJYqH5RiaeIbzJmHuhaNRE6yJsks&_nc_ohc=y2yk08e1zKoQ7kNvwGVaZI3&_nc_gid=xkx6Md6CXsp6_l0GYomknQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfE05Fl-xWzrz3OzUrOO6UsPA7ox0CvsvxX9IprhE8jLyA&oe=680BB089&_nc_sid=10d13b	rameshjbhojwani			haldirams_nagpur	1460559443		109524955741121	India	2025-03-10T05:08:57.000Z
Photo by Haldiram’s Nagpur in India. May be an image of poster and text that says 'Haldiram's TASTP OF TRADITION Bachpan waali Holi yaad hai? hai? Snacking jaari rehti thi Haath chahe jitne rangeen ho! 10% FAaTİ မ်သး TK-TAK TAK Gathiya የርይ 물보면'.	"Bachpan waali holi 
 .
 .
 .
 #haldirams #haldiramsnagpur #gujiya #gujiyas #gujiyasweets #gujiyalove #holi #holi2025 #holicolor #holiwaalihomecoming"	3	1349	1080	https://instagram.ftas9-1.fna.fbcdn.net/v/t51.2885-15/483270206_18490037830015444_7511395092623990528_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.ftas9-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEq6iiIltsjMRTsMg9rxRhgjEPiL-BBmAaOTn7xX3w9ST06UAe7DwaaTvrFRk7vtKc&_nc_ohc=OLewY4mgVscQ7kNvwGAJtZm&_nc_gid=V3IzSBVWu6hKIg-KeFkh1A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfE9__fVhP94iYzYHkl3bO07YQmxkwMTWX7uYdfTKW4iUw&oe=680BB04D&_nc_sid=10d13b	Yummy	haldiramsnagpur	gujiya	gujiyas	gujiyasweets	3583098186449285777	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17920065384056886	71919864773	https://instagram.ftas9-1.fna.fbcdn.net/v/t51.2885-19/491460283_1310660096662897_8979003398845794121_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.ftas9-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QEq6iiIltsjMRTsMg9rxRhgjEPiL-BBmAaOTn7xX3w9ST06UAe7DwaaTvrFRk7vtKc&_nc_ohc=kMQrtSFAxNwQ7kNvwGRqBHj&_nc_gid=V3IzSBVWu6hKIg-KeFkh1A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfGCzJP_icrm27nbK9GjWErnTiAl8fwqXSc40eV4dEZpSw&oe=680BD562&_nc_sid=10d13b	john.thegreat999			haldirams_nagpur	1460559443		109524955741121	India	2025-03-07T14:43:30.000Z
Photo by Haldiram’s Nagpur in India. May be an image of ‎1 person, chow mein, popcorn, poster and ‎text that says '‎Haldiram's TASTE TRADITION Bachpan waali Holi yaad hai? Rang birange pair aur mummy ki daant Hume gujiya se durr na kar paaye रੇর 株 GUJIYA R gmak مانب‎'‎‎.	"Jogi ji lauta do woh din 
 .
 .
 .
 #haldirams #haldiramsnagpur #gujiya #gujiyas #gujiyasweets #gujiyalove #holi #holi2025 #holicolor #holiwaalihomecoming"	2	1349	1080	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/482634895_18489637237015444_2766060876769298182_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QEJFi4b5oK0i1gX1tVGQGKjDWx0F6F1SSSc7pl39xiNRmGi1rzapYenLILWgSgccHs&_nc_ohc=rgdqfPccU38Q7kNvwEG-Vu3&_nc_gid=g2q2F-G2w5u_hWrnK4Wzrg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHGCsrqOY2jRS5Yo-LkXN1JfP9YzBj011j-pGtirq779g&oe=680BE0EA&_nc_sid=10d13b	Dear sir plz dm it's very important	haldiramsnagpur	gujiya	gujiyas	gujiyasweets	3581637114718367659	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18147274798368861	11526602115	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/488445721_1219013582993990_2280895885052580045_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEJFi4b5oK0i1gX1tVGQGKjDWx0F6F1SSSc7pl39xiNRmGi1rzapYenLILWgSgccHs&_nc_ohc=DjJqZKOc1f4Q7kNvwH4fFHG&_nc_gid=g2q2F-G2w5u_hWrnK4Wzrg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEc5vqgi3y31UVD8FoJBbc42E8ojlwa2WZA7jYIdHFccg&oe=680BB2C4&_nc_sid=10d13b	ashish__aa07			haldirams_nagpur	1460559443		109524955741121	India	2025-03-05T14:20:37.000Z
	"Mysuru ki baat ho Mysore Pak naa aaye, yeh bhi koi baat hai. Aap bhi khaiye aur khilaiye
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #mysore #mysuru #mysorepak"	3	1136	640	https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/481981621_1126945722499720_1503051558856801254_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGjJArBW0FXtrHj9By0imbwV7Pwkw9drwgUuQETzVdDecfF6vL6No03nkPvIQs_6hE&_nc_ohc=ZSS8Kz2kkq8Q7kNvwG7aifD&_nc_gid=fm8_VBHSTreUDvu9iOiF5Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHLLrjgoXE7S9ZX150h2zOOqa6QoJN7IC2UnmehKaQWlg&oe=680BC55F&_nc_sid=10d13b	#fav	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3577284328237142942	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18059080499024672	48965951844	https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/487305495_1005296147699094_8156281140398687841_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGjJArBW0FXtrHj9By0imbwV7Pwkw9drwgUuQETzVdDecfF6vL6No03nkPvIQs_6hE&_nc_ohc=sV_dOPhhsuQQ7kNvwFnUnXm&_nc_gid=fm8_VBHSTreUDvu9iOiF5Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEyRosOSROZwATSk3RnMjjqCLH1CUwvnm0ZDWjO07eBwQ&oe=680BAE3F&_nc_sid=10d13b	panhalepedhewalerajur	haldirams_nagpur	1564733510855696	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-02-27T14:15:05.000Z
	"Share this with your pookie 
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #pookie #pookieboyfriend"	8	1136	640	https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/481688340_526055857174757_1569287051845377446_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFcGE7M5Nj2h2sf7UQrvQ9Bf-_oP2ubMOPuDD7kgtXW3yCGbHrE8mkMK3iBM13mzk4&_nc_ohc=IBJmi64VL24Q7kNvwH27q6R&_nc_gid=IJsZlWUzk5W2YTJbG1FXIQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHcwlTAt5i8vExqUk3IJiyhUB9bSj5xjghLiMUdrtVdsQ&oe=680BB1E4&_nc_sid=10d13b	Pookie for real	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3575814561949126627	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18037680950431127	9252182212	https://scontent-ord5-3.cdninstagram.com/v/t51.2885-19/474041234_2589795784552198_5149463123051134601_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFcGE7M5Nj2h2sf7UQrvQ9Bf-_oP2ubMOPuDD7kgtXW3yCGbHrE8mkMK3iBM13mzk4&_nc_ohc=r5co2F_UQJYQ7kNvwGS3c79&_nc_gid=IJsZlWUzk5W2YTJbG1FXIQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFYgdj3pio6i63tPNi7EoKYLoZHUk6eQy0nci2eOdaIyA&oe=680BD4D2&_nc_sid=10d13b	sanjna.prakash	haldirams_nagpur	649575524142565	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-02-25T13:40:25.000Z
Photo by Haldiram’s Nagpur in India. May be an image of poster, wafer and text.	"Holi ke gulaal aur gujiya ki taiyari hai,
 Bas ab #HoliWaaliHomecoming ki baari hai!
 .
 .
 .
 #haldirams #haldiramsnagpur #gujiya #gujiyas #gujiyasweets #gujiyalove #holi #holi2025 #holicolor #holiwaalihomecoming #holiparty #happyholi #holifestival #gujiyalove❣️ #gujiya"	8	1349	1080	https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/482400659_18489230518015444_6517549797679921336_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFJNAhlWgEX0MfIdjv5-15vNZtYUB1o9GISv5zstONMRbif0pJhJmVY2A46AnbBq57LqdlPFzJNEhIY-7h3-CFr&_nc_ohc=fVuRvEGd3NYQ7kNvwGJva40&_nc_gid=p-sSFn6q3yVVEw2-oe0TpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfGhz7IBG_DyUg58cJbvfuxWXsTJoc6wpcsqE3TgZrMl9Q&oe=680BBC12&_nc_sid=10d13b	@haldirams_nagpur wish to win.	haldirams	haldiramsnagpur	gujiya	gujiyas	3580193652395718613	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18113262451459497	72120151842	https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/476421805_2046259995796889_2400023088581857225_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFJNAhlWgEX0MfIdjv5-15vNZtYUB1o9GISv5zstONMRbif0pJhJmVY2A46AnbBq57LqdlPFzJNEhIY-7h3-CFr&_nc_ohc=Ozjucft1_jEQ7kNvwFPrpQM&_nc_gid=p-sSFn6q3yVVEw2-oe0TpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHo8Kn4dAOha1PUmRHrmnFpr25tyGQWy2KAvB3o6Fdi3Q&oe=680BD4AB&_nc_sid=10d13b	priya.kamra_			haldirams_nagpur	1460559443		109524955741121	India	2025-03-03T14:32:43.000Z
