Date	Post Type	Content	Image	Like	Retweet	Reply
2021-05-21T03:38:21.000Z	image	"We're kick-starting our #TasteBudsAndMotherTongues series with our first riddle. Can you guess which language this is & what's being said? Tell us 'cus the more answers you get right, the higher your chances of winning attractive Haldiram's Gift Vouchers worth Rs. 500!
 
 #Contest"	https://pbs.twimg.com/media/E14c6GNUYAIvjdG?format=jpg&name=small	190	152	226
2021-05-08T03:41:55.000Z	image	If you love to try new combos in food-n-drink, then you'll absolutely adore #MixItUpMay. 'Cuz we'll be naming popular food you love and giving you two Haldiram's products you can pair it with. What's more, you can submit your own whacky combos and we'll feature you in the series!	https://pbs.twimg.com/media/E01hDgaVcAIaMGa?format=jpg&name=360x360,https://pbs.twimg.com/media/E01hDseVUAA-mku?format=jpg&name=360x360	10	4	1
2021-05-06T03:31:29.000Z	video	"On #WorldBeverageDay, quench your thirst by indulging it in various ways. At Haldiram's Nagpur, we have an entire range of creamy Thanda Funda drinks in many flavours as well as refreshing Indian classics to serve up. So drink up & enjoy this #BeverageDay with family!
 
 #Haldirams"	https://pbs.twimg.com/ext_tw_video_thumb/1390147137556516864/pu/img/09H4hJmFkxghX8x6.jpg	13	4	
2021-05-05T03:28:57.000Z	video	Can anything beat the sheer delight of biting into a crunchy masaledaar Raj Kachori that's topped with fresh yogurt and minty pudina and tangy Imli chutneys? Folks in Pune, Hyderabad, and Nagpur - you can now order in your favourite Haldiram's Dishes via the links in our bio. 😉	https://pbs.twimg.com/ext_tw_video_thumb/1389784064819793922/pu/img/FxYEUXhB8uC2TaRb.jpg	12	4	1
2021-05-04T08:06:51.000Z	video	We loved showing you our #UpCloseWithHaldirams series where we introduced our treats in a very different way. And since you loved it so much, we're coming back with yet another yummy-licious season! Get ready to salivate & drool, 'coz we got some stunning treats coming your way!	https://pbs.twimg.com/ext_tw_video_thumb/1389491629690482692/pu/img/7-PxEizvuBF_hc4c.jpg	11	2	
2021-05-02T04:14:53.000Z	image	"It's #WorldLaughterDay and we at Haldiram's believe that there's nothing like humour combined with great food, to get your mood sorted. Just watch your favourite comedy film while munching on some Haldiram's Namkeens or Mithai; it's a sure mood-fix. #HappyLaughterDay!
 
 #Haldirams"	https://pbs.twimg.com/media/E0WvDdGVUAIPTk3?format=jpg&name=360x360,https://pbs.twimg.com/media/E0WvDrlVUAAApHS?format=jpg&name=360x360,https://pbs.twimg.com/media/E0WvD5vUcAQWW2t?format=jpg&name=360x360,https://pbs.twimg.com/media/E0WvEJ9VkAsgDfc?format=jpg&name=360x360	24	6	
2021-05-01T07:19:05.000Z	video	On #MaharashtraDay, as we remember the efforts of #ChhatrapatiShivajiMaharaj & his brave army, let's also salute the efforts of our new-age warriors - our frontline heroes. As we battle these challenging times, it is our frontline warriors who need our true respect. We Thank You!	https://pbs.twimg.com/ext_tw_video_thumb/1388392441548468230/pu/img/H0vTCeCtGp8Ea9se.jpg	26	9	2
2021-04-30T03:34:47.000Z	image	"If you can't guess this National Favourite Snack, then you've got to be really bad at riddles! This is the last of our riddles so make sure you get it right because the lucky winner gets a #Haldirams Gift Voucher worth Rs. 500. Hurry, treats await you!
 
 #YummazingRiddles #Contest"	https://pbs.twimg.com/media/E0MStJgVkAIkLx1?format=jpg&name=small	141	132	192
2021-04-29T04:23:20.000Z	text	"Follow these steps to participate in #YummazingGames:
 
 Step 1️⃣: Find your #ThandaFundaChallenge Partner
 Step 2️⃣: Record the 1-minute challenge and upload it on your Instagram Story tagging us
 Step 3️⃣: Stand a chance to win a Yummazing Gift Voucher worth Rs. 500 from Haldiram's!"		20	10	
2021-04-21T03:28:19.000Z	video	"On the pious occasion of Ram Navami, let's pray to Lord Ram to give us courage & determination to #BreakTheChain of #COVID19 and emerge victorious in this battle against the disease. Happy & safe #RamNavami to you and your family!
 
 #Haldirams #India #StayHome #StaySafe #Festival"	https://pbs.twimg.com/ext_tw_video_thumb/1384710520847044613/pu/img/fJbcPsgk6VOXszQL.jpg	27	7	2
2021-04-20T04:10:07.000Z	text	"Follow these steps:
 
 1️⃣: Show us how many yoga poses you can strike in 30 secs with a box of Haldiram's Orange Burfee on your head
 2️⃣: Record the challenge on your phone & upload it on your Instagram Story tagging us
 3️⃣: Stand a chance to win a Yummazing Haldiram's Gift Voucher"		14	4	1
2021-04-19T09:42:47.000Z	text	Kaunse Namkeen se saath Didi ka hardwork celebrate karein? 🎉		7	2	
2021-04-19T09:33:27.000Z	text	Which of these Classic Beverages will you choose?! 🤔		9	3	
2021-04-19T03:31:01.000Z	video	"Yay! IPL is back and we're all cheering our favourite teams as they battle against one another. But this time, the party is at home - because safety comes first. So what Haldiram's beverage would you sip on, while watching the matches? Tell us below! 👇🏻
 
 #YummazingLifeSituations"	https://pbs.twimg.com/ext_tw_video_thumb/1383986421938081797/pu/img/MPV9izjnBOM76Ih8.jpg	33	8	20
2021-04-18T03:30:00.000Z	image	"The #KolkataKnightRiders have faced the #RoyalChallengersBangalore 25 times in the #IPL with #KKR holding a 14-11 win/loss record over #RCB. Which team will win this war? Your prediction could get you a Haldiram's Voucher worth Rs. 500!
 
 #HaldiramsPremierLeague #IPL2021 #RCBvKKR"	https://pbs.twimg.com/media/Ey2_aU7U4AATTM6?format=jpg&name=small	190	160	224
2021-04-17T03:30:30.000Z	image	"The #SunrisersHyderabad are going against the #MumbaiIndians today. How many LBW Dismissals will this important match have? Guess right & you stand to win a Yummazing Haldiram's Voucher worth Rs. 500. Let's ace this #HaldiramsPremierLeague!
 #IPL2021 #MI #SRH #MIvSRH #ContestAlert"	https://pbs.twimg.com/media/Ey2_FkdUcAQdetm?format=jpg&name=small	216	174	232
2021-04-16T03:30:00.000Z	image	"#PunjabKings are back against #ChennaiSuperKings in this nail-biting encounter. Who do you think will score more runs in this match? Stand a chance to win an exciting Haldiram's Voucher worth Rs. 500 in this #HaldiramsPremierLeague Game
 #IPL2021 #PBKS #CSK #PBKSvCSK #ContestAlert"	https://pbs.twimg.com/media/Ey2-ro4VEAQGVIQ?format=jpg&name=small	221	171	250
2021-04-15T03:30:00.000Z	video	"#HaldiramsPremierLeague is back! The #RajasthanRoyals take on the #DelhiCapitals today & you need to predict which of these two teams will get the maximum number of run-outs. Stand a chance to win an exciting Haldiram's Voucher worth Rs. 500!
 #IPL2021 #RR #DC #RRvDC #ContestAlert"	https://pbs.twimg.com/ext_tw_video_thumb/1381969632068739079/pu/img/vo7Q8MGWf80bvhOd.jpg	213	185	249
2021-04-04T03:30:00.000Z	text	The #Easter Bunny is excited about what you guys have cooked up. And while he loves Easter eggs and candies, nothing can take him away from his beloved Haldiram's Snacks and Sweets. So make sure you include his favourites while planning your Easter lunch. #HappyEaster everyone!		16	1	
2021-04-03T03:30:00.000Z	video	We're excited about starting a new series this April called #YummazingLifeSituations. We'll be sharing some relatable life situations that every family goes through. You tell us what Haldiram's Namkeen or Mithai goes best with that situation. Watch this space for the first one!	https://pbs.twimg.com/ext_tw_video_thumb/1378169727680348160/pu/img/VGezjyBx_PjWx4vQ.jpg	8		2
2021-04-02T05:15:37.000Z	video	We at #Haldirams can't contain our excitement at how #April is going to shape up, because it's gonna be yummmazing! All new riddles, all-new jokes, all-new games, and a brand-new season of #UpCloseWithHaldirams. #YummmazingApril is here to get your taste buds tingling!	https://pbs.twimg.com/ext_tw_video_thumb/1377849757142409216/pu/img/TgDAKdbf8izN4R0d.jpg	9	1	1
2021-04-01T08:16:35.000Z	image	"Guess what! We are giving you a chance to win a whole year's supply of Haldiram's Namkeens - absolutely FREE! All you need to do is find the secret code hidden in the image above.
 
 Hint: You may want to look at the top right-hand corner for a hint. 😉
 #Haldirams #AprilFoolsDay"	https://pbs.twimg.com/media/Ex387v7UcAYhbrI?format=jpg&name=small	69	35	49
2021-03-31T13:26:01.000Z	image	We're glad to announce the 5 Comment Contest Winners of #TheGrandHaldiramsHoliPuzzle. You all win delicious Haldiram's Gift Vouchers of Rs. 100 each. So go and enjoy shopping for treats for yourself. Thank you all for participating - we look forward to your enthusiasm always!	https://pbs.twimg.com/media/Exz6U_ZVIAgZ_-a?format=jpg&name=small	7	4	
2021-03-31T12:53:49.000Z	image	We're happy to announce the winners of the #TheGrandHaldiramsHoliPuzzle Contest that outshone everyone else. Each of you 3 has won yummy Haldiram's Gift Vouchers worth Rs. 500. Thank you all for participating - we look forward to your responses. Keep playing and keep snacking!	https://pbs.twimg.com/media/Exzy8emVoAQVBge?format=jpg&name=small	6		1
2021-03-29T03:41:04.000Z	video	This year, we'll need to ensure that we celebrate a safe #Holi because we need to maintain the rules of social distancing. But that doesn't mean we can't have fun, right? So, celebrate the #FestivalOfColours in any way you find enjoyable. Stay safe & have a fun-filled #Holi2021!	https://pbs.twimg.com/ext_tw_video_thumb/1376378730646446081/pu/img/6Hoqh_FGoefQ1z7e.jpg	12	2	1
2021-03-27T06:07:49.000Z	image	"Ready to take part in #TheGrandHaldiramsHoliPuzzle and celebrate #Holi in a completely unique way?
 
 #HaldiramsNagpur #HaldiramsWaliHoli #Festival #Puzzle #Jigsaw #Holi2021 #Celebrations #Fun #Games #Excitement #Contest #Happiness #Prizes #Vouchers #Family #Friends #ContestAlert"	https://pbs.twimg.com/media/Exdvq0MU8AAv1Ud?format=jpg&name=small	13	5	4
2021-03-27T03:29:53.000Z	image	"Help us in cleaning up our messy feed by following these steps:
 
 1️⃣ Save the posts in the correct order on your Instagram Account
 2️⃣ Take a screenshot of the solved puzzle from your Saved Collection
 3️⃣ Share it on your story & don't forget to tag us
 #TheGrandHaldiramsHoliPuzzle"	https://pbs.twimg.com/media/ExdLhY6U4AEfesd?format=jpg&name=small	7	2	
2021-03-27T03:28:50.000Z	image	"Help us in cleaning up our messy feed by following these steps:
 
 1️⃣ Save the posts in the correct order on your Instagram Account
 2️⃣ Take a screenshot of the solved puzzle from your Saved Collection
 3️⃣ Share it on your story & don't forget to tag us
 #TheGrandHaldiramsHoliPuzzle"	https://pbs.twimg.com/media/ExdLSDiVcAEndJ0?format=jpg&name=small	10	2	
2021-03-26T12:40:13.000Z	image	It's that time of the year when our favourite Festival, #Holi, is round the corner. But this time, instead of playing with colours, why not celebrate Holi in a unique way? We at #HaldiramsNagpur are bringing to you #TheGrandHaldiramsHoliPuzzle over the next 12 posts. Stay tuned!	https://pbs.twimg.com/media/ExZ_5dDU4AQfgla?format=jpg&name=small	19	8	2
2021-03-26T12:35:43.000Z	image	It's that time of the year when our favourite Festival, #Holi, is round the corner. But this time, instead of playing with colours, why not celebrate Holi in a unique way? We at #HaldiramsNagpur are bringing to you #TheGrandHaldiramsHoliPuzzle over the next 12 posts. Stay tuned!	https://pbs.twimg.com/media/ExZ-3Y4U8AA1VzZ?format=jpg&name=small	21	8	3
2021-03-26T12:30:00.000Z	image	It's that time of the year when our favourite Festival, #Holi, is round the corner. But this time, instead of playing with colours, why not celebrate Holi in a unique way? We at #HaldiramsNagpur are bringing to you #TheGrandHaldiramsHoliPuzzle over the next 12 posts. Stay tuned!	https://pbs.twimg.com/media/ExZ7fBVU8AMSZOJ?format=jpg&name=small	17	5	
2021-03-26T08:33:30.000Z	image	It's that time of the year when our favourite Festival, #Holi, is round the corner. But this time, instead of playing with colours, why not celebrate Holi in a unique way? We at #HaldiramsNagpur are bringing to you #TheGrandHaldiramsHoliPuzzle over the next 12 posts. Stay tuned!	https://pbs.twimg.com/media/ExZHbqYVEAIxte-?format=jpg&name=small	21	7	4
2021-03-26T06:29:46.000Z	text	Can you please refresh and check once again.		2		1
2021-03-26T04:30:36.000Z	image	It's that time of the year when our favourite Festival, #Holi, is round the corner. But this time, instead of playing with colours, why not celebrate Holi in a unique way? We at #HaldiramsNagpur are bringing to you #TheGrandHaldiramsHoliPuzzle over the next 12 posts. Stay tuned!	https://pbs.twimg.com/media/ExYP1HXVgAAWG9l?format=jpg&name=small	14	6	
2021-03-26T03:39:26.000Z	image	It's that time of the year when our favourite Festival, #Holi, is round the corner. But this time, instead of playing with colours, why not celebrate Holi in a unique way? We at #HaldiramsNagpur are bringing to you #TheGrandHaldiramsHoliPuzzle over the next 12 posts. Stay tuned!	https://pbs.twimg.com/media/ExYEIIdVoAM_8Xz?format=jpg&name=small	14	7	1
2021-03-17T07:32:30.000Z	image	Get ready to find out if you know Haldiram's Beverages! In this series called #BeverageBFF, we're going to ask you some fun questions & test your knowledge of them. The three most active participants will win themselves Haldiram’s Ultimate Beverage Hamper. So all the best, guys!	https://pbs.twimg.com/media/EwqjJg_U8AcQGkz?format=jpg&name=small	53	28	17
2021-03-15T11:30:00.000Z	image	Hey Chandrapur foodies, have you walked into our all-new Haldiram's Nagpur outlet at Datta Nagar? Here you'll get the best of food, garma garam. So you can dig into favourites like Pav Bhaji, Vegetable Dum Biryani, Raj Kachori, and more. Haldiram's aapka intezaar kar raha hai! ☺️	https://pbs.twimg.com/media/Ewfxs-KVoAEb6Tx?format=jpg&name=small	23	4	3
2021-03-15T07:30:00.000Z	image	#HaldiramsNagpur is delighted to open its outlet in Chandrapur at Datta Nagar. So all you foodies who love the taste of Raj Kachori, Cholay Bhaturay, Dahi Papdi Chaat & more, this is where you should head immediately. We're here in your city. So stop making plans, come on over!	https://pbs.twimg.com/media/EwfwJFvUcAA-W2D?format=jpg&name=small	17	1	1
2021-03-15T04:19:12.000Z	image	"If a plate of masaledaar Raj Kachori is causing you sleepless nights, then you need to keep calm. 'Cuz we at #HaldiramsNagpur have some Big News coming your way. So put that imaginary spoon away & be prepared to make your dreams come true!
 
 #HaldiramsComesCloser #MondayMotivation"	https://pbs.twimg.com/media/Ewfju_vU8AI5b35?format=jpg&name=small	12	2	
2021-03-14T15:30:25.000Z	image	Hey, Hyderabad foodaholics! It's time you headed to the all-new Haldiram's Nagpur outlets at Inorbit Mall, GVK Mall & Sarat City Mall. 'Cuz where else can you devour Indian favourites like Raj Kachori, Cholay Bhaturay, Idli Sambar, Vegetable Dum Biryani, and more. Come on over!	https://pbs.twimg.com/media/EwczxODVgAQA8KI?format=jpg&name=small	12	1	1
2021-03-14T15:13:06.000Z	image	Hyderabadis, rejoice! Haldiram's Nagpur has exciting news. We're opening new outlets in Inorbit Mall, GVK Mall, and Sarat City Mall. So if you're craving all-time favourites like Raj Kachori, Cholay Bhaturay, Vegetable Dum Biryani, and more, come over! We're waiting to serve you!	https://pbs.twimg.com/media/Ewcvz3aU8AE63f9?format=jpg&name=small	11		1
2021-03-14T04:06:02.000Z	image	"Imagine a perfectly grilled Paneer Tikka Sandwich that's packed with flavour, veggies, spices & cheese. Yummmm! Okay, stop dreaming about it now. 'Cuz soon #HaldiramsNagpur will bring you some Big News that's sure to delight you. So start smiling!
 
 #HaldiramsComesCloser #Weekend"	https://pbs.twimg.com/media/EwaXIVSUcAYjReA?format=jpg&name=small	10		1
2021-03-13T11:30:00.000Z	image	Haldiram's has just opened new outlets in Pune, including FC Road, Phoenix MarketCity, Spot 18 Mall & Seasons Mall. So, head to your nearest outlet and pick up the power-packed flavours of Raj Kachori, Cholay Bhaturay, Pav Bhaji, and much more. We're waiting for you, food lovers!	https://pbs.twimg.com/media/EwTIOAnU8AAZROW?format=jpg&name=small	7		1
2021-03-03T12:29:37.000Z	video	We doubt there's anyone on Earth who can resist the crumbly, creamy goodness of Haldiram's Kaju Katli. After all, every bite contains the goodness of high-quality cashews and milk. Show your love for this #UpCloseWithHaldirams video by tagging friends who crave this mithai! 😉	https://pbs.twimg.com/ext_tw_video_thumb/1367089694547173379/pu/img/C8z_XzTbimm14VMc.jpg	9		
2021-03-02T11:16:59.000Z	text	Which one's your favourite? 😉		2	1	
2021-03-02T10:28:57.000Z	image	"This time, we're making it really tough for you to choose: Crunchy Moorukulu from South or Spicy Punjabi Tadka from North. Tell us which of these will win the #BattleOfNamkeens? Your vote will decide, so choose well. All the best to the two favourites!
 
 #Haldirams #Poll #Namkeen"	https://pbs.twimg.com/media/Evd7suxUcAMtgiT?format=jpg&name=small	5	1	2
2021-02-28T03:52:24.000Z	image	A sinful combination or Royal Almonds, thick milk, and edible silver foil - coming together to form the ever-delectable sweet called Haldiram's Badam Katli, a cousin of Haldiram's Kaju Katli. Salivating already? Now that you know what goes into it, order a box already.	https://pbs.twimg.com/media/EvSNpljVkAMzUGY?format=jpg&name=small	6	1	
2021-02-26T03:30:00.000Z	video	When it comes to combining good health & taste, Haldiram's knows exactly what to use in good measure. Which is why, we love pistachios and use them in many products! We know you love the taste of pistas, but can you tag other friends who love the taste too? #NationalPistachioDay	https://pbs.twimg.com/ext_tw_video_thumb/1364830925280878595/pu/img/8XSVCm_oeC-ux0Nt.jpg	9		
2021-02-25T04:21:42.000Z	image	"Haldiram's #AlooLaccha - wow is the first word you'll think! But ever wondered what goes into this? Well, apart from potato, you'll find red chilli powder, pepper & freshly ground jeera in there. So, go on and enjoy this crunchy snack with kadak chai!
 
 #Haldirams #WhatGoesInside"	https://pbs.twimg.com/media/EvC3saeVoAEvHfB?format=jpg&name=small	7		
2021-02-24T03:34:51.000Z	text	"Method:
 
 - In a wok, heat oil, add chopped garlic & cook until translucent
 - Add bell peppers, carrots, french beans, cabbage & onion. Stir fry
 - Add noodles, tomato ketchup, chilli sauce, soya sauce, white pepper, sugar & salt
 - Toss with Haldiram's Bhujia Sev & add spring onion"		4		
2021-02-24T03:34:50.000Z	text	"Preparation:
 
 1. Cut carrot, bell pepper, and cabbage in julienne & slice onion.
 2. Chop french beans diagonally. Also, chop the garlic.
 3. Boil noodles and reserve.
 #Haldirams #Food #Namkeen #Yummy #Recipe #Stirfry #Delicious #Spicy #Snacks #Family #Friends #Happiness #Together"		4		1
2021-02-24T03:34:49.000Z	text	"Ingredients:
 
 2 tbsp Oil
 6 Garlic Cloves
 1 Bell Pepper
 100gm Carrot
 50gm French Beans
 200gm Cabbage
 1 Onion
 450gm Noodles
 2tbsp Tomato Ketchup
 2tbsp Chilli Sauce
 1tbsp Soya Sauce
 A pinch of White Pepper Powder
 1tsp Sugar
 Salt to taste
 20gm Spring Onion
 200gm Haldiram's Bhujia Sev"				1
2021-02-18T07:37:35.000Z	image	Imagine a 'pawwrty' where you and lots of Haldiram's products are present - trust us, that party will be trending more than this Pawri post" is. Did you like our take on the trend? Tell us and keep the 'pawwrty' going! 👇🥳				
						
#Haldirams #Trending #TopicalSpot #Meme #PawriHoRaiHai"		https://pbs.twimg.com/media/EufhY-VVkAAeWpB?format=jpg&name=small				
2021-02-18T07:37:34.000Z	image	Imagine a 'pawwrty' where you and lots of Haldiram's products are present - trust us, that party will be trending more than this Pawri post" is. Did you like our take on the trend? Tell us and keep the 'pawwrty' going! 👇🥳				
						
#Haldirams #Trending #TopicalSpot #Meme #PawriHoRaiHai"		https://pbs.twimg.com/media/EufhYvjU4AABW6f?format=jpg&name=small				
2021-02-18T04:07:47.000Z	video	When it comes to the king of sweets, how can one not mention Haldiram's Motichoor Laddoo? After all, nothing quite matches the love that goes into making this delicious sweet! So show your love for this #UpCloseWithHaldirams video by tagging friends who love our Motichoor Laddoo.	https://pbs.twimg.com/ext_tw_video_thumb/1362252371472965633/pu/img/2Co0bBzGkQKNy5FK.jpg	4	1	
2021-02-17T11:17:07.000Z	text	What's your favourite? 🤔		6	4	1
2021-02-17T10:59:55.000Z	image	"We have two contestants battling it out today! One is Haldiram's Rajasthani Peda and the other is Haldiram's Mysore Pak. Who do you want to vote for in this battle of supremacy? Remember, your vote will decide who the winner is in this #BattleOfMithai.
 
 #Haldirams #Battle #Sweets"	https://pbs.twimg.com/media/EubGG2JVIAQQoUj?format=jpg&name=small	12	3	8
2021-02-15T10:18:34.000Z	text	What's your pick?		5	2	1
2021-02-15T09:30:00.000Z	image	The fight is tough: because both Haldiram's Aloo Bhujia and Tasty Nuts are just too yummy to resist. So, who do you think should win this battle? Reply below or head to our story. The Namkeen getting majority votes will be declared the winner. Let the #BattleOfTheNamkeens begin!	https://pbs.twimg.com/media/EuC1PlzVIAErPqL?format=jpg&name=small	8	2	2
2021-02-15T03:30:00.000Z	image	What if two Haldiram's Namkeens battled against each other? To decide the winner, all you need to do is make a choice between the 2 namkeens and reply below or head to our story! The Namkeen getting majority votes will be declared the winner. Let the #BattleOfTheNamkeens begin!	https://pbs.twimg.com/media/EuC0tD4UcAcFkdI?format=jpg&name=small	15	4	8
2021-02-05T03:31:42.000Z	image	When it comes to Haldiram's Gajak, one bite and you're in love. This evergreen sweet and you share a beautiful love story. That's why we did our own take on the film's poster to pay a tribute to this classic mithai. What do you think of our #GetFilmyWithHaldirams post? Tell us 👇	https://pbs.twimg.com/media/Etbsbl1XUAAqbIM?format=jpg&name=small	10	1	
2021-02-04T04:09:55.000Z	image	"Yes, we know that you're really craving to travel all around your beloved country, but not just yet. Instead, why not open up a pack of your favourite Haldiram's Namkeen or Mithai & treat yourself to some armchair-travel, from the comfort of your home? Try one today!
 
 #Haldirams"	https://pbs.twimg.com/media/EtWrl9PXIAQrX4W?format=jpg&name=small	2		
2021-02-03T03:29:38.000Z	image	Surely you'd agree that Haldiram's khaate hain" is a mood by itself! Send this to all your forever-hungry-for-Haldiram's friends and get together this evening over a Haldiram's snack and chai. What say?				
						
#Haldirams #Namkeen #Evening #Snanks #Mood #Food #Hunger #Family #Friends"		https://pbs.twimg.com/media/EtRYxHEXMAAwJjP?format=jpg&name=small				
2021-02-02T12:01:20.000Z	text	How does one celebrate Valentine’s Day when everyone around us suggests social distancing?		5		1
2021-02-02T03:28:25.000Z	text	"Tag a friend you know who'd vibe with this relationship status too & celebrate with a pack of your favourite Haldiram's treat!
 
 #HaldiramsNagpur #ValentinesDay #Relationship #SocialMedia #Status #Love #Haldirams #Namkeen #Mithai #Food #Friends #Snack #Sweets #Happiness #Together"		8	2	1
2021-02-02T03:28:24.000Z	text	With #ValentinesDay around the corner, here's a fun question. And hey, even if you don't have that special 'someone' in your life at present, we've got you covered. Because after all, what can be a better relationship than the one you have with your favourite #Namkeen or #Mithai?		19	8	7
2021-02-01T13:24:12.000Z	text	With Valentine's Day coming up, how are you going to celebrate responsibly during these pandemic-times?		8	3	
2021-02-01T03:57:41.000Z	text	As we touch a milestone of 60K followers on Instagram, we at Haldiram's can only thank you for your good taste in snacks & sweets - and of course, your trust in us. Keep following us for more yummy-licious content, as we aim to touch the next milestone of 1 Lakh followers soon!		12	1	
2021-01-31T04:40:02.000Z	text	"Method:
 
 1. Combine all the ingredients in a bowl and mix well.
 2. Sprinkle some Haldiram's Moong Dal over it.
 3. Serve immediately.
 
 #HaldiramsNagpur #Food #Namkeen #Recipe #Chaat #Delicious #Flavours #Weekend #Family #Friends #Snacks #Yummy #Happiness #Together #SundayFunday"		1		
2021-01-31T04:40:01.000Z	text	Love the crunch of Haldiram's Moong Dal? Here's a quick-fix recipe that will transform your favourite snack into a delectable treat. No cooking required, all you need are some basic ingredients & a pack of your favourite Haldiram's Moong Dal. Enjoy this #QuickTreatsWithHaldirams!		7		2
2021-01-27T13:33:16.000Z	image	How about a quirky game to keep everyone on their toes? Just type in the comments and tag the first friend's name that appears and then tell that person what #Haldiram’s Treat you'd like to receive from that person. Keep the chain going, let's have some fun with this post!	https://pbs.twimg.com/media/EsvfzvKXcAA8xRj?format=jpg&name=small	3	1	1
2021-01-26T04:11:28.000Z	video	This #RepublicDay, we at Haldiram's are proud to be a 100% Indian brand. One that has served India & its people for several decades through good taste. On this Republic Day, feel the pride of being Indian by eating your favourite foods with joy & togetherness. Happy R-Day, folks!	https://pbs.twimg.com/ext_tw_video_thumb/1353918323591933953/pu/img/31DvoVpAtfQh4jeO.jpg	8		
2021-01-24T04:58:23.000Z	text	"Your chocolate mousse is now ready.
 
 5. Take a bowl, pour the chocolate mousse, then arrange Soan Papdi, and sprinkle some chopped coconut. Repeat this process once more.
 
 6. Finally, garnish with Soan Papdi, chopped coconut, pistachios, and choco chips."		1		
2021-01-24T04:58:22.000Z	text	"Recipe:
 
 1. Boil Cream. Add milk chocolate & mix thoroughly. Cool your milk chocolate ganache to room temperature.
 2. Whisk rich whipping cream till its volume increases & refrigerate.
 3. Finely chop coconut & keep it ready.
 4. Add the chocolate ganache to the rich whipping cream"		1		1
2021-01-24T04:57:44.000Z	text	"Ingredients:
 
 50 gm Cream
 50 gm Milk Chocolate
 50 gm Rich Whipping Cream
 100 gm Coconut Soan Papdi
 25 gm Chopped Coconut
 
 #Haldirams #QuickTreatsWithHaldirams #Recipe #Dessert #Yummy #SoanPapdi #ChocolateMousse #Ganache #Delicious #Flavours #Weekend #Friends #Snacks #Sweets"				1
2021-01-23T03:29:02.000Z	video	"The best way to win someone's heart and a date is to tempt them with a host of yummy Haldiram's snacks, for sure. Got such honest Haldiram's conversations to share with us? Write in. 😉
 
 #Haldirams #Tinder #Text #Weekend #Honest #Candid #Fun #Date #Friends #Snacks #Yummy #Sweets"	https://pbs.twimg.com/ext_tw_video_thumb/1352820269803593728/pu/img/BU9ec7jlas0N5Q84.jpg	7		
2021-01-21T03:27:07.000Z	image	While making a checklist for all the things you need for 2021, how can you forget the essentials? And by that, we don't just mean sanitizer and mask - we also mean your favourite Haldiram’s snacks, mithai, and beverages. So, go on and stock up on all your Haldiram’s goodies!	https://pbs.twimg.com/media/EsObizzW4AMLZI8?format=jpg&name=small	6	1	
2021-01-20T13:47:59.000Z	image	Everyone's excited about the COVID-19 Vaccine and why not! After all, we can't wait to travel and move around without fear again. But till that happens, why not lighten your mood with this funny meme on the vaccination. Enjoy and forward to friends who love Haldiram's snacks too!	https://pbs.twimg.com/media/EsLgDQAVcAYAbWU?format=jpg&name=small	5	1	1
2021-01-20T10:26:45.000Z	image	"As you can see, there's a Haldiram’s snack or sweet for every mood and time of the day. From your breakfast to your mid-morning munching, lunchtime to coffee time and your dinner time treat - we're glad to be by your side, 24 hours of the day.
 
 #Haldirams #Snacks #Food #Munching"	https://pbs.twimg.com/media/EsKx8i4UYAIyCBG?format=jpg&name=360x360,https://pbs.twimg.com/media/EsKx9zTVkAAc9uq?format=jpg&name=360x360,https://pbs.twimg.com/media/EsKx_FIVcAAhbaL?format=jpg&name=360x360,https://pbs.twimg.com/media/EsKyAsqVoAAraH4?format=jpg&name=360x360	9		
2021-01-19T16:46:55.000Z	image	What a historic win for the Indian Cricket Team - to have beaten Australia at Brisbane for the first time in 32 years! The 4th Test at Gabba has been exciting & nerve-wracking, with a young Indian team retaining the Border-Gavaskar trophy like true champs. Badhai ho, young guns!	https://pbs.twimg.com/media/EsG_b9LVEAAyeDz?format=jpg&name=small	13	3	1
2021-01-19T05:04:24.000Z	image	"Like us, if you are as much of a Haldiram’s lover as much as a Cinema-lover, then this series is sure to excite you. For we've taken some of your most-loved Hollywood & Bollywood films and given them a unique Haldiram’s twist. Ready to #GetFilmyWithHaldirams? 😉
 
 #HaldiramNagpur"	https://pbs.twimg.com/media/EsEenJCVQAAfeRM?format=jpg&name=360x360,https://pbs.twimg.com/media/EsEeogqVcAEwvNt?format=jpg&name=360x360	12	2	1
2021-01-18T08:59:05.000Z	video	"Ready to watch the first conversation in our #HonestConversationsWithHaldirams series?
 
 #HaldiramsNagpur #HaldiramsFood #HaldiramsSweets #HaldiramsNamkeen #WhatsApp #Twitter #Funny #Candid #Real #Fun #Family #Friends #MondayMotivaion #Snacks #Sweets #Happiness #Together"	https://pbs.twimg.com/ext_tw_video_thumb/1351091625209028609/pu/img/nhQOmYqymJiuZm2W.jpg	4		
